Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC-04:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
07/22/2024 00:01:41,07/21/2024 20:01:41,15,16,,16,16,,120,142,142,142,142,0,64.2,,79,,0,0
07/22/2024 00:16:41,07/21/2024 20:16:41,15,16,,16,16,,121,142,142,142,142,0,64.2,,78,,0,0
07/22/2024 00:31:41,07/21/2024 20:31:41,15,16,,16,16,,121,143,143,143,143,0,64.0,,79,,0,0
07/22/2024 00:46:41,07/21/2024 20:46:41,16,16,,16,16,,127,150,150,150,150,0,63.9,,79,,0,0
07/22/2024 01:01:41,07/21/2024 21:01:41,20,21,,21,21,,160,188,189,189,189,0,64.0,,79,,0,0
07/22/2024 01:16:41,07/21/2024 21:16:41,19,20,,20,20,,157,184,185,185,185,0,63.9,,79,,0,0
07/22/2024 01:31:41,07/21/2024 21:31:41,18,19,,19,19,,146,172,172,172,172,0,63.9,,79,,0,0
07/22/2024 01:46:41,07/21/2024 21:46:41,18,18,,18,18,,143,168,169,169,169,0,63.9,,80,,0,0
07/22/2024 02:01:41,07/21/2024 22:01:41,18,19,,19,19,,146,171,172,172,172,0,64.0,,80,,0,0
07/22/2024 02:16:41,07/21/2024 22:16:41,18,19,,19,19,,150,176,177,177,177,0,64.0,,79,,0,0
07/22/2024 02:31:41,07/21/2024 22:31:41,19,20,,20,20,,152,179,180,180,180,0,63.9,,80,,0,0
07/22/2024 02:46:41,07/21/2024 22:46:41,18,19,,19,19,,147,173,174,174,174,0,63.9,,80,,0,0
07/22/2024 03:01:41,07/21/2024 23:01:41,19,20,,20,20,,153,180,181,181,181,0,63.9,,79,,0,0
07/22/2024 03:16:41,07/21/2024 23:16:41,21,22,,22,22,,171,202,202,202,202,0,63.7,,80,,0,0
07/22/2024 03:31:41,07/21/2024 23:31:41,22,23,,23,23,,177,208,209,209,209,0,63.7,,80,,0,0
07/22/2024 03:46:41,07/21/2024 23:46:41,21,22,,22,22,,169,199,200,200,200,0,64.0,,79,,0,0
07/22/2024 04:01:41,07/22/2024 00:01:41,19,20,,20,20,,158,186,186,186,186,0,64.2,,79,,0,0
07/22/2024 04:16:41,07/22/2024 00:16:41,22,23,,23,23,,176,207,208,208,208,0,64.6,,79,,0,0
07/22/2024 04:31:41,07/22/2024 00:31:41,24,25,,25,25,,194,229,229,229,229,0,64.8,,78,,0,0
07/22/2024 04:46:41,07/22/2024 00:46:41,24,25,,25,25,,195,229,230,230,230,0,65.1,,78,,0,0
07/22/2024 05:01:41,07/22/2024 01:01:41,23,24,,24,24,,182,214,215,215,215,0,65.8,,78,,0,0
07/22/2024 05:16:41,07/22/2024 01:16:41,24,25,,26,26,,194,228,229,229,229,0,67.1,,76,,0,0
07/22/2024 05:31:41,07/22/2024 01:31:41,24,25,,25,25,,191,225,225,225,225,0,68.0,,75,,0,0
07/22/2024 05:46:41,07/22/2024 01:46:41,20,20,,21,21,,156,183,184,184,184,0,68.4,,74,,0,0
07/22/2024 06:01:41,07/22/2024 02:01:41,20,21,,21,21,,158,187,187,187,187,0,68.4,,74,,0,0
07/22/2024 06:16:41,07/22/2024 02:16:41,19,19,,19,20,,148,174,175,175,175,0,68.2,,74,,0,0
07/22/2024 06:31:41,07/22/2024 02:31:41,18,19,,19,19,,144,170,171,171,171,0,68.5,,74,,0,0
07/22/2024 07:27:47,07/22/2024 03:27:47,18,19,,19,19,,143,168,168,168,168,0,71.2,,71,,0,1
07/22/2024 07:42:47,07/22/2024 03:42:47,19,19,,19,19,,145,170,171,171,171,0,72.7,,68,,0,0
07/22/2024 07:57:47,07/22/2024 03:57:47,24,25,,25,25,,185,218,218,218,218,0,73.0,,67,,0,0
07/22/2024 08:12:47,07/22/2024 04:12:47,23,24,,24,24,,175,206,207,207,207,0,73.8,,66,,0,0
07/22/2024 08:27:47,07/22/2024 04:27:47,22,23,,23,23,,168,198,198,198,198,0,74.7,,65,,0,0
07/22/2024 08:42:47,07/22/2024 04:42:47,22,23,,23,23,,171,201,202,202,202,0,76.1,,62,,0,0
07/22/2024 08:57:47,07/22/2024 04:57:47,22,23,,23,23,,164,194,194,194,194,0,79.9,,60,,0,0
07/22/2024 09:12:47,07/22/2024 05:12:47,20,21,,21,21,,150,176,177,177,177,0,80.2,,57,,0,0
07/22/2024 09:27:47,07/22/2024 05:27:47,16,17,,17,17,,119,140,141,141,141,0,81.5,,55,,0,0
07/22/2024 09:42:47,07/22/2024 05:42:47,19,20,,20,20,,141,166,166,166,166,0,81.1,,56,,0,0
07/22/2024 09:57:47,07/22/2024 05:57:47,25,26,,26,26,,189,222,223,223,223,0,80.2,,59,,0,0
07/22/2024 10:12:47,07/22/2024 06:12:47,27,28,,28,28,,206,242,243,243,243,0,78.3,,61,,0,0
07/22/2024 10:27:47,07/22/2024 06:27:47,14,15,,15,15,,111,130,131,131,131,0,73.4,,63,,0,0
07/22/2024 10:42:47,07/22/2024 06:42:47,13,14,,14,14,,104,122,122,122,122,0,67.6,,71,,0,0
07/22/2024 10:57:47,07/22/2024 06:57:47,14,15,,15,15,,114,134,134,134,134,0,65.1,,76,,0,0
07/22/2024 11:12:47,07/22/2024 07:12:47,13,14,,14,14,,107,126,126,126,126,0,64.9,,77,,0,0
07/22/2024 11:27:47,07/22/2024 07:27:47,14,15,,15,15,,114,134,135,135,135,0,66.0,,77,,0,0
07/22/2024 11:42:47,07/22/2024 07:42:47,15,16,,16,16,,120,141,142,142,142,0,67.3,,75,,0,0
07/22/2024 11:57:47,07/22/2024 07:57:47,16,17,,17,17,,127,149,150,150,150,0,68.0,,75,,0,0
07/22/2024 12:12:47,07/22/2024 08:12:47,16,17,,17,17,,129,152,152,152,152,0,69.4,,74,,0,0
07/22/2024 12:27:47,07/22/2024 08:27:47,16,17,,17,17,,126,148,148,148,148,0,75.4,,69,,0,0
07/22/2024 12:42:47,07/22/2024 08:42:47,14,15,,15,15,,106,125,125,125,125,0,79.2,,62,,0,0
07/22/2024 12:57:47,07/22/2024 08:57:47,12,13,,13,13,,92,108,108,108,108,0,81.9,,54,,0,0
07/22/2024 13:12:47,07/22/2024 09:12:47,14,15,,15,15,,105,124,124,124,124,0,80.8,,54,,0,0
07/22/2024 13:27:47,07/22/2024 09:27:47,15,15,,15,15,,112,132,132,132,132,0,76.8,,58,,0,0
07/22/2024 13:42:47,07/22/2024 09:42:47,14,15,,15,15,,108,127,127,127,127,0,74.3,,62,,0,0
07/22/2024 13:57:47,07/22/2024 09:57:47,15,16,,16,16,,116,137,137,137,137,0,72.9,,65,,0,0
07/22/2024 14:12:47,07/22/2024 10:12:47,15,16,,16,16,,118,138,139,139,139,0,72.7,,65,,0,0
07/22/2024 14:27:47,07/22/2024 10:27:47,22,23,,23,23,,171,201,201,201,202,0,72.5,,64,,0,0
07/22/2024 14:42:47,07/22/2024 10:42:47,20,21,,21,21,,160,189,189,189,189,0,71.8,,66,,0,0
07/22/2024 14:57:47,07/22/2024 10:57:47,21,22,,22,22,,168,198,198,198,198,0,71.2,,68,,0,0
07/22/2024 15:12:47,07/22/2024 11:12:47,21,22,,22,22,,167,196,197,197,197,0,70.5,,69,,0,0
07/22/2024 15:27:47,07/22/2024 11:27:47,20,21,,21,21,,160,188,188,188,188,0,69.4,,70,,0,0
07/22/2024 15:42:47,07/22/2024 11:42:47,24,25,,25,25,,191,225,225,225,225,0,68.7,,71,,0,0
07/22/2024 15:57:47,07/22/2024 11:57:47,24,25,,25,25,,193,227,228,228,228,0,68.5,,73,,0,0
07/22/2024 16:12:47,07/22/2024 12:12:47,26,27,,27,27,,205,242,242,243,243,0,68.2,,75,,0,0
07/22/2024 16:27:47,07/22/2024 12:27:47,26,27,,27,27,,205,241,242,242,242,0,68.0,,75,,0,0
07/22/2024 16:42:47,07/22/2024 12:42:47,26,27,,27,27,,206,242,243,243,243,0,67.8,,76,,0,0
07/22/2024 16:57:47,07/22/2024 12:57:47,26,27,,27,27,,206,242,243,243,243,0,67.6,,76,,0,0
07/22/2024 17:12:47,07/22/2024 13:12:47,27,28,,28,28,,217,255,256,256,256,0,67.6,,76,,0,0
07/22/2024 17:27:47,07/22/2024 13:27:47,28,29,,29,29,,220,259,260,260,260,0,67.3,,76,,0,0
07/22/2024 17:42:47,07/22/2024 13:42:47,25,26,,26,26,,199,235,235,235,235,0,67.1,,76,,0,0
07/22/2024 17:57:47,07/22/2024 13:57:47,24,26,,26,26,,195,230,231,231,231,0,66.9,,76,,0,0
07/22/2024 18:12:47,07/22/2024 14:12:47,24,26,,26,26,,195,230,231,231,231,0,66.9,,77,,0,0
07/22/2024 18:27:47,07/22/2024 14:27:47,25,26,,26,26,,201,236,237,237,237,0,67.1,,77,,0,0
07/22/2024 18:42:47,07/22/2024 14:42:47,26,27,,27,27,,209,246,247,247,247,0,66.7,,76,,0,0
07/22/2024 18:57:47,07/22/2024 14:57:47,26,28,,28,28,,212,249,250,250,250,0,66.0,,77,,0,0
07/22/2024 19:12:47,07/22/2024 15:12:47,24,25,,25,25,,193,227,228,228,228,0,65.7,,78,,0,0
07/22/2024 19:27:47,07/22/2024 15:27:47,27,28,,28,28,,216,254,255,255,255,0,66.0,,78,,0,0
07/22/2024 19:42:47,07/22/2024 15:42:47,27,28,,28,28,,215,253,254,254,254,0,66.0,,77,,0,0
07/22/2024 19:57:47,07/22/2024 15:57:47,25,26,,26,26,,203,239,239,239,239,0,65.8,,78,,0,0
07/22/2024 20:12:47,07/22/2024 16:12:47,24,25,,25,25,,193,227,228,228,228,0,65.8,,78,,0,0
07/22/2024 20:27:47,07/22/2024 16:27:47,23,24,,24,24,,185,218,219,219,219,0,65.8,,78,,0,0
07/22/2024 20:42:47,07/22/2024 16:42:47,22,23,,23,23,,178,209,210,210,210,0,65.7,,78,,0,0
07/22/2024 20:57:47,07/22/2024 16:57:47,21,22,,22,22,,166,195,196,196,196,0,65.7,,78,,0,0
07/22/2024 21:12:47,07/22/2024 17:12:47,18,19,,19,19,,144,169,169,169,169,0,65.7,,78,,0,0
07/22/2024 21:27:47,07/22/2024 17:27:47,15,15,,15,15,,118,139,140,140,140,0,65.5,,78,,0,0
07/22/2024 21:42:47,07/22/2024 17:42:47,14,15,,15,15,,115,135,136,136,136,0,65.5,,78,,0,0
07/22/2024 21:57:47,07/22/2024 17:57:47,14,15,,15,15,,115,135,135,135,135,0,65.5,,77,,0,0
07/22/2024 22:12:47,07/22/2024 18:12:47,14,14,,14,14,,112,132,132,132,132,0,65.3,,77,,0,0
07/22/2024 22:27:47,07/22/2024 18:27:47,14,14,,14,14,,111,131,131,131,131,0,64.9,,77,,0,0
07/22/2024 22:42:47,07/22/2024 18:42:47,13,13,,13,13,,104,122,122,122,122,0,64.8,,77,,0,0
07/22/2024 22:57:47,07/22/2024 18:57:47,12,13,,13,13,,98,116,116,116,116,0,64.6,,78,,0,0
07/22/2024 23:12:47,07/22/2024 19:12:47,12,13,,13,13,,98,116,116,116,116,0,64.4,,78,,0,0
07/22/2024 23:27:47,07/22/2024 19:27:47,12,13,,13,13,,101,119,120,120,120,0,64.4,,78,,0,0
07/22/2024 23:42:47,07/22/2024 19:42:47,13,13,,13,13,,104,122,123,123,123,0,64.2,,78,,0,0
07/22/2024 23:57:47,07/22/2024 19:57:47,13,13,,13,13,,103,121,121,121,121,0,64.0,,78,,0,0
07/23/2024 00:12:47,07/22/2024 20:12:47,13,13,,13,13,,104,122,122,122,122,0,63.5,,79,,0,0
07/23/2024 00:27:47,07/22/2024 20:27:47,13,14,,14,14,,107,126,126,126,126,0,63.1,,79,,0,0
07/23/2024 00:42:47,07/22/2024 20:42:47,14,14,,14,14,,111,130,131,131,131,0,63.1,,79,,0,0
07/23/2024 00:57:47,07/22/2024 20:57:47,14,14,,14,14,,113,133,133,133,133,0,63.3,,79,,0,0
07/23/2024 01:12:47,07/22/2024 21:12:47,14,15,,15,15,,115,136,136,136,136,0,63.0,,78,,0,0
07/23/2024 01:27:47,07/22/2024 21:27:47,14,15,,15,15,,119,140,141,141,141,0,61.9,,78,,0,0
07/23/2024 01:42:47,07/22/2024 21:42:47,16,17,,17,17,,134,158,158,158,158,0,61.0,,78,,0,0
07/23/2024 01:57:47,07/22/2024 21:57:47,17,18,,18,18,,140,164,165,165,165,0,60.4,,78,,0,0
07/23/2024 02:12:47,07/22/2024 22:12:47,18,19,,20,20,,153,181,181,181,181,0,60.1,,79,,0,0
07/23/2024 02:27:47,07/22/2024 22:27:47,17,18,,18,18,,144,170,170,170,170,0,59.9,,79,,0,0
07/23/2024 02:42:47,07/22/2024 22:42:47,18,19,,19,19,,148,175,175,175,175,0,59.7,,79,,0,0
07/23/2024 02:57:47,07/22/2024 22:57:47,18,19,,19,19,,152,179,180,180,180,0,59.5,,79,,0,0
07/23/2024 03:12:47,07/22/2024 23:12:47,19,20,,21,21,,162,190,191,191,191,0,59.5,,80,,0,0
07/23/2024 03:27:47,07/22/2024 23:27:47,20,22,,22,22,,170,201,201,201,201,0,59.7,,80,,0,0
07/23/2024 03:42:47,07/22/2024 23:42:47,19,20,,20,20,,157,185,185,185,185,0,59.7,,80,,0,0
07/23/2024 03:57:47,07/22/2024 23:57:47,20,21,,21,21,,167,196,197,197,197,0,59.7,,80,,0,0
07/23/2024 04:12:47,07/23/2024 00:12:47,22,23,,23,23,,182,215,216,216,216,0,60.1,,79,,0,0
07/23/2024 04:27:47,07/23/2024 00:27:47,22,23,,24,24,,185,217,218,218,218,0,60.8,,79,,0,0
07/23/2024 04:42:47,07/23/2024 00:42:47,21,22,,22,22,,172,202,203,203,203,0,61.5,,79,,0,0
07/23/2024 04:57:47,07/23/2024 00:57:47,21,22,,22,22,,168,198,199,199,199,0,62.4,,78,,0,0
07/23/2024 05:12:47,07/23/2024 01:12:47,21,22,,22,22,,173,203,204,204,204,0,64.6,,76,,0,0
07/23/2024 05:27:47,07/23/2024 01:27:47,21,22,,22,22,,167,197,197,197,197,0,69.4,,70,,0,0
07/23/2024 05:42:47,07/23/2024 01:42:47,19,20,,20,20,,143,169,169,169,169,0,75.9,,64,,0,0
07/23/2024 05:57:47,07/23/2024 01:57:47,16,16,,16,16,,117,138,138,138,139,0,79.9,,57,,0,0
07/23/2024 06:12:47,07/23/2024 02:12:47,15,16,,16,16,,112,131,132,132,132,0,82.4,,53,,0,0
07/23/2024 06:27:47,07/23/2024 02:27:47,14,15,,15,15,,106,125,125,126,126,0,85.3,,50,,0,0
07/23/2024 06:42:47,07/23/2024 02:42:47,14,15,,15,15,,104,123,123,123,123,0,87.6,,48,,0,0
07/23/2024 06:57:47,07/23/2024 02:57:47,14,15,,15,15,,102,119,120,120,120,0,88.7,,47,,0,0
07/23/2024 07:12:47,07/23/2024 03:12:47,13,14,,14,14,,95,111,112,112,112,0,90.5,,45,,0,0
07/23/2024 07:27:47,07/23/2024 03:27:47,13,14,,14,14,,93,109,110,110,110,0,91.6,,42,,0,0
07/23/2024 07:42:47,07/23/2024 03:42:47,12,13,,13,13,,88,104,104,104,104,0,92.5,,42,,0,0
07/23/2024 07:57:47,07/23/2024 03:57:47,12,13,,13,13,,86,101,102,102,102,0,92.1,,41,,0,0
07/23/2024 08:12:47,07/23/2024 04:12:47,12,12,,12,12,,84,99,99,99,99,0,89.4,,42,,0,0
07/23/2024 08:27:47,07/23/2024 04:27:47,13,14,,14,14,,96,113,113,113,113,0,86.9,,45,,0,0
07/23/2024 08:42:47,07/23/2024 04:42:47,14,15,,15,15,,104,123,123,123,123,0,83.7,,48,,0,0
07/23/2024 08:57:47,07/23/2024 04:57:47,14,15,,15,15,,106,125,125,125,125,0,81.7,,50,,0,0
07/23/2024 09:12:47,07/23/2024 05:12:47,15,16,,16,16,,114,134,135,135,135,0,83.1,,49,,0,0
07/23/2024 09:27:47,07/23/2024 05:27:47,17,17,,17,17,,123,145,145,145,145,0,83.5,,49,,0,0
07/23/2024 09:42:47,07/23/2024 05:42:47,15,15,,15,15,,108,127,127,127,127,0,83.8,,49,,0,0
07/23/2024 09:57:47,07/23/2024 05:57:47,14,15,,15,15,,104,123,123,123,123,0,84.6,,49,,0,0
07/23/2024 10:12:47,07/23/2024 06:12:47,14,14,,14,14,,101,119,119,119,119,0,85.6,,48,,0,0
07/23/2024 10:27:47,07/23/2024 06:27:47,14,14,,14,14,,101,118,119,119,119,0,86.2,,47,,0,0
07/23/2024 10:42:47,07/23/2024 06:42:47,20,21,,21,21,,142,167,167,167,167,0,88.3,,45,,0,0
07/23/2024 10:57:47,07/23/2024 06:57:47,15,15,,15,15,,107,125,126,126,126,0,88.0,,45,,0,0
07/23/2024 11:12:47,07/23/2024 07:12:47,13,14,,14,14,,95,111,112,112,112,0,92.3,,42,,0,0
07/23/2024 11:27:47,07/23/2024 07:27:47,13,13,,13,13,,89,105,105,105,105,0,95.7,,40,,0,0
07/23/2024 11:42:47,07/23/2024 07:42:47,13,14,,14,14,,92,108,108,108,108,0,96.4,,39,,0,0
07/23/2024 11:57:47,07/23/2024 07:57:47,14,14,,14,14,,98,116,116,116,116,0,93.2,,41,,0,0
07/23/2024 12:12:47,07/23/2024 08:12:47,15,16,,16,16,,111,130,131,131,131,0,85.3,,47,,0,0
07/23/2024 12:27:47,07/23/2024 08:27:47,17,18,,18,18,,129,152,152,152,152,0,79.2,,56,,0,0
07/23/2024 12:55:00,07/23/2024 08:55:00,15,16,,16,16,,125,147,147,147,147,0,66.6,,79,,0,1
07/23/2024 13:10:00,07/23/2024 09:10:00,13,14,,14,14,,109,128,129,129,129,0,65.1,,81,,0,0
07/23/2024 13:25:00,07/23/2024 09:25:00,12,13,,13,13,,99,117,117,117,117,0,65.3,,79,,0,0
07/23/2024 13:40:00,07/23/2024 09:40:00,17,18,,18,18,,136,160,161,161,161,0,64.9,,78,,0,0
07/23/2024 13:55:00,07/23/2024 09:55:00,14,14,,14,14,,110,129,129,129,129,0,65.1,,79,,0,0
07/23/2024 14:10:00,07/23/2024 10:10:00,12,13,,13,13,,98,116,116,116,116,0,65.7,,78,,0,0
07/23/2024 14:25:00,07/23/2024 10:25:00,12,12,,12,12,,95,112,113,113,113,0,65.5,,79,,0,0
07/23/2024 14:40:00,07/23/2024 10:40:00,14,15,,15,15,,114,134,134,134,134,0,65.8,,79,,0,0
07/23/2024 14:55:00,07/23/2024 10:55:00,24,25,,25,25,,194,229,229,229,229,0,65.5,,78,,0,0
07/23/2024 15:10:00,07/23/2024 11:10:00,19,20,,20,20,,157,185,186,186,186,0,65.3,,79,,0,0
07/23/2024 15:25:00,07/23/2024 11:25:00,22,23,,23,23,,177,208,209,209,209,0,65.7,,79,,0,0
07/23/2024 15:40:00,07/23/2024 11:40:00,31,32,,33,33,,250,294,295,295,295,0,65.7,,79,,0,0
07/23/2024 15:55:00,07/23/2024 11:55:00,31,32,,32,32,,250,294,295,295,295,0,65.7,,79,,0,0
07/23/2024 16:10:00,07/23/2024 12:10:00,27,28,,28,28,,216,254,255,255,255,0,65.8,,80,,0,0
07/23/2024 16:25:00,07/23/2024 12:25:00,32,34,,34,34,,260,306,307,307,307,0,65.7,,79,,0,0
07/23/2024 16:40:00,07/23/2024 12:40:00,40,42,,42,42,,323,379,381,381,381,0,65.7,,80,,0,0
07/23/2024 16:55:00,07/23/2024 12:55:00,44,46,,46,46,,354,417,418,418,418,0,65.7,,80,,0,0
07/23/2024 17:10:00,07/23/2024 13:10:00,38,40,,40,40,,304,358,359,359,359,0,66.0,,79,,0,0
07/23/2024 17:25:00,07/23/2024 13:25:00,40,42,,42,42,,325,383,384,384,384,0,66.0,,79,,0,0
07/23/2024 17:40:00,07/23/2024 13:40:00,39,41,,41,41,,312,368,369,369,369,0,66.2,,79,,0,0
07/23/2024 17:55:00,07/23/2024 13:55:00,37,38,,38,38,,295,347,348,348,349,0,66.2,,79,,0,0
07/23/2024 18:10:00,07/23/2024 14:10:00,40,41,,41,42,,319,375,376,376,376,0,66.2,,79,,0,0
07/23/2024 18:25:00,07/23/2024 14:25:00,39,41,,41,41,,312,368,369,369,369,0,65.7,,79,,0,0
07/23/2024 18:40:00,07/23/2024 14:40:00,45,48,,48,48,,369,434,435,435,435,0,64.8,,79,,0,0
07/23/2024 18:55:00,07/23/2024 14:55:00,34,36,,36,36,,277,326,327,327,327,0,64.4,,80,,0,0
07/23/2024 19:10:00,07/23/2024 15:10:00,31,32,,32,32,,249,293,294,294,294,0,64.8,,81,,0,0
07/23/2024 19:25:00,07/23/2024 15:25:00,24,25,,25,25,,196,230,231,231,231,0,64.8,,80,,0,0
07/23/2024 19:40:00,07/23/2024 15:40:00,25,26,,26,26,,203,238,239,239,239,0,64.6,,80,,0,0
07/23/2024 19:55:00,07/23/2024 15:55:00,27,28,,28,28,,218,256,257,257,257,0,63.9,,79,,0,0
07/23/2024 20:10:00,07/23/2024 16:10:00,28,29,,29,29,,227,267,268,268,268,0,63.3,,80,,0,0
07/23/2024 20:25:00,07/23/2024 16:25:00,29,31,,31,31,,239,281,282,282,282,0,63.0,,80,,0,0
07/23/2024 20:40:00,07/23/2024 16:40:00,29,30,,30,30,,236,278,279,279,279,0,62.8,,80,,0,0
07/23/2024 20:55:00,07/23/2024 16:55:00,34,36,,36,36,,279,329,330,330,330,0,62.4,,80,,0,0
07/23/2024 21:10:00,07/23/2024 17:10:00,47,50,,50,50,,385,453,455,455,455,0,62.1,,80,,0,0
07/23/2024 21:25:00,07/23/2024 17:25:00,40,43,,43,43,,332,391,393,393,393,0,62.1,,80,,0,0
07/23/2024 21:40:00,07/23/2024 17:40:00,27,29,,29,29,,224,264,265,265,265,0,61.9,,80,,0,0
07/23/2024 21:55:00,07/23/2024 17:55:00,33,35,,35,35,,270,318,319,319,319,0,62.1,,81,,0,0
07/23/2024 22:10:00,07/23/2024 18:10:00,26,27,,27,27,,211,249,250,250,250,0,62.8,,81,,0,0
07/23/2024 22:25:00,07/23/2024 18:25:00,22,23,,23,23,,181,214,214,214,214,0,63.0,,80,,0,0
07/23/2024 22:40:00,07/23/2024 18:40:00,21,22,,22,23,,175,206,206,207,207,0,63.0,,80,,0,0
